f2,f3,f12,f14,f62,f66,f69,f72,f75,f78,f81,f84,f87,f124,f184,f204,f205,f206
7.0,0.43,300162,雷曼光电,481386.0,0.0,0.0,481386.0,2.24,-469717.0,-2.19,-11670.0,-0.05,1592551863,2.24,-,-,-
3.91,1.56,000010,*ST美丽,481071.0,0.0,0.0,481071.0,13.04,-231466.0,-6.27,-249606.0,-6.76,1592551863,13.04,-,-,-
4.17,-0.24,002378,章源钨业,480407.0,0.0,0.0,480407.0,2.78,-2080536.0,-12.02,1600129.0,9.25,1592551863,2.78,-,-,-
3.81,1.33,600716,凤凰股份,475815.0,0.0,0.0,475815.0,2.59,-17958.0,-0.1,-457857.0,-2.49,1592552376,2.59,-,-,-
10.87,0.0,603017,中衡设计,472560.0,0.0,0.0,472560.0,4.36,-1203890.0,-11.11,731331.0,6.75,1592552383,4.36,-,-,-
47.69,0.48,603180,金牌厨柜,470476.0,0.0,0.0,470476.0,0.67,894621.0,1.27,-1365097.0,-1.94,1592552393,0.67,-,-,-
3.8,0.53,601226,华电重工,469028.0,0.0,0.0,469028.0,6.23,496545.0,6.6,-965574.0,-12.83,1592552381,6.23,-,-,-
2.53,-0.78,000545,金浦钛业,465418.0,0.0,0.0,465418.0,4.32,-2020194.0,-18.76,1554774.0,14.44,1592551863,4.32,-,-,-
0.97,-3.0,002210,*ST飞马,464520.0,-137580.0,-1.21,602100.0,5.29,-617562.0,-5.43,153042.0,1.35,1592551863,4.08,-,-,-
5.36,1.52,300323,华灿光电,463878.0,-751763.0,-0.92,1215641.0,1.48,-2158455.0,-2.63,1694578.0,2.06,1592551863,0.56,-,-,-
11.87,0.51,300610,晨化股份,461909.0,0.0,0.0,461909.0,3.35,282248.0,2.05,-744156.0,-5.39,1592551863,3.35,-,-,-
4.83,0.42,600192,长城电工,455378.0,0.0,0.0,455378.0,3.7,-1419581.0,-11.53,964202.0,7.83,1592552403,3.7,-,-,-
34.97,3.13,002729,好利来,450668.0,0.0,0.0,450668.0,2.31,-461818.0,-2.36,11149.0,0.06,1592551863,2.31,-,-,-
1.73,0.58,600247,ST成城,450568.0,0.0,0.0,450568.0,7.08,-54458.0,-0.86,-396109.0,-6.22,1592552403,7.08,-,-,-
3.63,1.4,603117,万林物流,445404.0,0.0,0.0,445404.0,2.32,337671.0,1.76,-783075.0,-4.09,1592552387,2.32,-,-,-
6.0,0.0,000993,闽东电力,441634.0,0.0,0.0,441634.0,5.67,246528.0,3.16,-688163.0,-8.83,1592551863,5.67,-,-,-
48.45,0.6,600612,老凤祥,441590.0,428090.0,0.48,13500.0,0.02,-6439307.0,-7.28,5997718.0,6.78,1592552385,0.5,-,-,-
11.0,-0.54,300621,维业股份,438375.0,-159930.0,-0.73,598305.0,2.73,-1781022.0,-8.12,1342647.0,6.12,1592551863,2.0,-,-,-
8.42,0.36,300224,正海磁材,437178.0,980334.0,2.14,-543156.0,-1.18,513884.0,1.12,-951062.0,-2.07,1592551863,0.95,-,-,-
21.0,1.74,002675,东诚药业,432897.0,-1899985.0,-0.87,2332882.0,1.07,-731319.0,-0.34,298422.0,0.14,1592551863,0.2,-,-,-
16.15,0.69,300707,威唐工业,431375.0,-798227.0,-1.39,1229602.0,2.14,78323.0,0.14,-509697.0,-0.89,1592551863,0.75,-,-,-
21.12,-0.09,300656,民德电子,429154.0,0.0,0.0,429154.0,0.9,-830098.0,-1.74,400944.0,0.84,1592551863,0.9,-,-,-
7.39,0.82,603025,大豪科技,427701.0,0.0,0.0,427701.0,1.84,-1116813.0,-4.81,689112.0,2.97,1592552388,1.84,-,-,-
5.59,0.72,002357,富临运业,426767.0,748588.0,3.83,-321821.0,-1.65,-1120449.0,-5.74,693682.0,3.55,1592551863,2.19,-,-,-
3.08,0.33,600008,首创股份,424875.0,1173582.0,2.43,-748707.0,-1.55,-1934236.0,-4.0,1509361.0,3.12,1592552385,0.88,-,-,-
13.96,-0.64,603161,科华控股,421036.0,0.0,0.0,421036.0,2.34,-627775.0,-3.48,206738.0,1.15,1592552403,2.34,-,-,-
16.39,1.11,603037,凯众股份,415079.0,0.0,0.0,415079.0,1.82,2483825.0,10.86,-2898904.0,-12.68,1592552387,1.82,-,-,-
6.99,1.01,600213,亚星客车,414431.0,0.0,0.0,414431.0,2.73,1026295.0,6.76,-1440726.0,-9.5,1592552379,2.73,-,-,-
1.57,0.64,002716,*ST金贵,408908.0,1270939.0,4.93,-862031.0,-3.34,154187.0,0.6,-563095.0,-2.18,1592551863,1.59,-,-,-
11.55,1.14,603081,大丰实业,407786.0,0.0,0.0,407786.0,2.04,921762.0,4.6,-1329548.0,-6.64,1592552388,2.04,-,-,-
7.03,0.57,600890,中房股份,407325.0,-978625.0,-4.76,1385950.0,6.75,-1259956.0,-6.13,852631.0,4.15,1592552385,1.98,-,-,-
5.01,0.4,300066,三川智慧,404684.0,150678.0,0.33,254006.0,0.56,-2859988.0,-6.33,2455304.0,5.43,1592551863,0.9,-,-,-
12.02,-0.08,000037,深南电A,404614.0,0.0,0.0,404614.0,4.03,-567550.0,-5.65,162936.0,1.62,1592551863,4.03,-,-,-
10.87,0.28,603928,兴业股份,403074.0,0.0,0.0,403074.0,4.38,-371603.0,-4.04,-31471.0,-0.34,1592552385,4.38,-,-,-
10.07,-0.3,000042,中洲控股,400904.0,0.0,0.0,400904.0,4.97,1197743.0,14.86,-1598647.0,-19.84,1592551863,4.97,-,-,-
0.2,-9.09,002509,天茂退,397029.0,1920794.0,12.36,-1523765.0,-9.81,-248128.0,-1.6,-148902.0,-0.96,1592551863,2.56,-,-,-
8.21,-0.36,002298,中电兴发,395476.0,-2988888.0,-3.47,3384364.0,3.93,-9968719.0,-11.59,9573245.0,11.13,1592551863,0.46,-,-,-
5.75,-1.03,603366,XD日出东,391935.0,98430.0,0.22,293505.0,0.65,-3107790.0,-6.9,2715856.0,6.03,1592552401,0.87,-,-,-
4.48,1.13,600819,耀皮玻璃,391835.0,0.0,0.0,391835.0,3.52,-159409.0,-1.43,-232425.0,-2.09,1592552376,3.52,-,-,-
2.52,0.0,600106,重庆路桥,389426.0,0.0,0.0,389426.0,2.66,-177931.0,-1.22,-211495.0,-1.45,1592552383,2.66,-,-,-
14.81,-0.6,603716,塞力斯,388428.0,0.0,0.0,388428.0,2.44,-1997249.0,-12.56,1608820.0,10.11,1592552393,2.44,-,-,-
28.12,1.08,300577,开润股份,387406.0,140300.0,0.39,247106.0,0.68,-1419724.0,-3.92,1032318.0,2.85,1592551863,1.07,-,-,-
9.42,0.96,603569,长久物流,382883.0,0.0,0.0,382883.0,3.2,-70734.0,-0.59,-312150.0,-2.61,1592552395,3.2,-,-,-
27.76,1.35,603860,中公高科,380088.0,0.0,0.0,380088.0,2.5,-279119.0,-1.84,-100970.0,-0.67,1592552379,2.5,-,-,-
3.84,1.86,000679,*ST友谊,378748.0,0.0,0.0,378748.0,5.01,640039.0,8.47,-1018787.0,-13.49,1592551863,5.01,-,-,-
3.25,0.0,000407,胜利股份,378060.0,0.0,0.0,378060.0,2.67,-1023967.0,-7.23,645907.0,4.56,1592551863,2.67,-,-,-
35.14,0.92,300553,集智股份,375543.0,0.0,0.0,375543.0,4.12,12351.0,0.14,-387895.0,-4.26,1592551863,4.12,-,-,-
4.84,1.04,600800,天津磁卡,368027.0,2875727.0,9.05,-2507700.0,-7.89,1179502.0,3.71,-1547530.0,-4.87,1592552376,1.16,-,-,-
4.8,0.84,000690,宝新能源,361177.0,1263509.0,3.06,-902332.0,-2.19,-2446198.0,-5.93,2085020.0,5.05,1592551863,0.88,-,-,-
9.81,-0.41,002618,丹邦科技,359307.0,70729.0,0.07,288578.0,0.3,-6455440.0,-6.61,6096133.0,6.24,1592551863,0.37,-,-,-
95.0,0.25,688168,安博通,354428.0,104236.0,0.3,250192.0,0.73,-579788.0,-1.7,225359.0,0.66,1592552385,1.04,-,-,-
4.53,0.67,600717,DR天津港,351739.0,1251111.0,3.68,-899372.0,-2.64,1355703.0,3.98,-1707443.0,-5.02,1592552393,1.03,-,-,-
15.9,-0.75,603699,纽威股份,350506.0,0.0,0.0,350506.0,1.13,18240.0,0.06,-368745.0,-1.19,1592552400,1.13,-,-,-
4.96,0.4,000682,东方电子,347417.0,0.0,0.0,347417.0,0.99,-1124237.0,-3.19,776820.0,2.2,1592551863,0.99,-,-,-
7.59,0.4,300284,苏交科,346525.0,0.0,0.0,346525.0,0.84,-1130065.0,-2.74,783541.0,1.9,1592551863,0.84,-,-,-
6.17,0.33,002267,陕天然气,342697.0,0.0,0.0,342697.0,2.5,-464343.0,-3.39,121646.0,0.89,1592551863,2.5,-,-,-
8.17,0.37,600510,黑牡丹,341479.0,442511.0,0.66,-101032.0,-0.15,346862.0,0.52,-688341.0,-1.03,1592552400,0.51,-,-,-
7.51,0.54,000065,北方国际,339590.0,0.0,0.0,339590.0,1.91,-1007800.0,-5.68,668211.0,3.77,1592551863,1.91,-,-,-
7.55,0.27,300243,瑞丰高材,337402.0,0.0,0.0,337402.0,1.85,-1015426.0,-5.56,678024.0,3.71,1592551863,1.85,-,-,-
3.2,1.59,600790,轻纺城,330651.0,2219100.0,2.76,-1888449.0,-2.35,10788.0,0.01,-341439.0,-0.42,1592552392,0.41,-,-,-
13.79,1.62,300445,康斯特,329985.0,0.0,0.0,329985.0,1.64,-1021136.0,-5.07,691151.0,3.43,1592551863,1.64,-,-,-
3.12,0.65,600428,中远海特,329345.0,0.0,0.0,329345.0,1.03,1833854.0,5.72,-2163199.0,-6.75,1592552383,1.03,-,-,-
2.49,0.81,000517,荣安地产,325206.0,0.0,0.0,325206.0,1.51,-56874.0,-0.26,-268332.0,-1.24,1592551863,1.51,-,-,-
3.85,0.0,002377,国创高新,316853.0,-1155000.0,-4.84,1471853.0,6.17,-2386881.0,-10.01,2070028.0,8.68,1592551863,1.33,-,-,-
16.73,1.89,603729,龙韵股份,316369.0,0.0,0.0,316369.0,0.97,-1056876.0,-3.24,740506.0,2.27,1592552380,0.97,-,-,-
6.77,-2.45,000929,兰州黄河,310897.0,0.0,0.0,310897.0,0.52,-2387994.0,-3.97,2077098.0,3.46,1592551863,0.52,-,-,-
4.13,0.24,600156,华升股份,309809.0,0.0,0.0,309809.0,1.75,721192.0,4.07,-1031001.0,-5.82,1592552403,1.75,-,-,-
10.8,0.37,603676,卫信康,309610.0,325002.0,0.87,-15392.0,-0.04,-385921.0,-1.03,76311.0,0.2,1592552403,0.83,-,-,-
11.19,0.72,600605,汇通能源,308121.0,0.0,0.0,308121.0,4.55,-605527.0,-8.94,297406.0,4.39,1592552387,4.55,-,-,-
18.1,2.55,603706,东方环宇,308048.0,199100.0,0.35,108948.0,0.19,1722738.0,3.0,-2030787.0,-3.53,1592552383,0.54,-,-,-
3.84,0.26,600333,长春燃气,306615.0,0.0,0.0,306615.0,2.96,279184.0,2.7,-585799.0,-5.66,1592552388,2.96,-,-,-
25.92,0.19,688007,光峰科技,305753.0,60427.0,0.17,245326.0,0.68,-2084880.0,-5.81,1779128.0,4.96,1592552388,0.85,-,-,-
3.1,0.0,002133,广宇集团,305584.0,0.0,0.0,305584.0,2.87,-22436.0,-0.21,-283148.0,-2.66,1592551863,2.87,-,-,-
2.53,0.4,601996,丰林集团,304871.0,0.0,0.0,304871.0,2.44,-81487.0,-0.65,-223383.0,-1.78,1592552397,2.44,-,-,-
2.27,-0.44,300135,宝利国际,300036.0,0.0,0.0,300036.0,3.13,190736.0,1.99,-490772.0,-5.12,1592551863,3.13,-,-,-
2.16,-0.46,603996,*ST中新,299092.0,0.0,0.0,299092.0,9.36,-249583.0,-7.81,-49509.0,-1.55,1592552400,9.36,-,-,-
2.51,0.4,000707,ST双环,296055.0,0.0,0.0,296055.0,7.21,-455535.0,-11.09,159479.0,3.88,1592551863,7.21,-,-,-
2.82,-0.35,600077,宋都股份,290426.0,-619204.0,-6.26,909630.0,9.2,-215181.0,-2.18,-75246.0,-0.76,1592552381,2.94,-,-,-
5.24,0.77,600012,皖通高速,285221.0,-41317.0,-0.36,326538.0,2.82,227477.0,1.97,-512698.0,-4.43,1592552395,2.47,-,-,-
8.41,0.36,600689,上海三毛,283325.0,0.0,0.0,283325.0,2.78,-490769.0,-4.82,207443.0,2.04,1592552391,2.78,-,-,-
10.63,0.47,002159,三特索道,280231.0,0.0,0.0,280231.0,2.68,473291.0,4.53,-753522.0,-7.21,1592551863,2.68,-,-,-
2.21,-0.9,000890,*ST胜尔,279913.0,0.0,0.0,279913.0,4.51,-463231.0,-7.46,183316.0,2.95,1592551863,4.51,-,-,-
5.98,0.0,002559,亚威股份,279663.0,0.0,0.0,279663.0,1.36,22223.0,0.11,-301887.0,-1.47,1592551863,1.36,-,-,-
6.52,0.46,600461,洪城水业,275439.0,0.0,0.0,275439.0,1.06,341799.0,1.32,-617239.0,-2.38,1592552383,1.06,-,-,-
14.28,0.14,300625,三雄极光,273398.0,0.0,0.0,273398.0,1.91,-621710.0,-4.34,348312.0,2.43,1592551863,1.91,-,-,-
3.79,0.0,000622,恒立实业,272724.0,0.0,0.0,272724.0,2.24,-90867.0,-0.75,-181857.0,-1.5,1592551863,2.24,-,-,-
10.33,-0.67,300305,裕兴股份,272552.0,0.0,0.0,272552.0,2.04,-2023689.0,-15.15,1751138.0,13.11,1592551863,2.04,-,-,-
6.57,0.0,600458,XD时代新,269454.0,0.0,0.0,269454.0,0.97,-837064.0,-3.0,567611.0,2.03,1592552400,0.97,-,-,-
19.42,0.57,300619,金银河,269277.0,0.0,0.0,269277.0,2.72,-1486610.0,-14.99,1217334.0,12.28,1592551863,2.72,-,-,-
4.53,0.0,000570,苏常柴Ａ,266655.0,0.0,0.0,266655.0,1.9,464426.0,3.3,-731082.0,-5.2,1592551863,1.9,-,-,-
3.55,-0.84,600791,京能置业,264244.0,0.0,0.0,264244.0,2.39,588074.0,5.32,-852318.0,-7.72,1592552385,2.39,-,-,-
5.22,0.38,002077,*ST大港,259694.0,1628997.0,4.86,-1369303.0,-4.08,1586341.0,4.73,-1846034.0,-5.5,1592551863,0.77,-,-,-
2.13,0.0,600725,ST云维,258533.0,0.0,0.0,258533.0,5.71,-546163.0,-12.06,287632.0,6.35,1592552400,5.71,-,-,-
2.51,-0.4,002523,天桥起重,258493.0,0.0,0.0,258493.0,2.48,-577100.0,-5.53,318608.0,3.05,1592551863,2.48,-,-,-
7.37,5.14,002707,众信旅游,257010.0,7158373.0,2.35,-6901363.0,-2.27,1679131.0,0.55,-1936140.0,-0.64,1592551863,0.08,-,-,-
14.14,0.0,002781,奇信股份,254862.0,0.0,0.0,254862.0,2.49,28229.0,0.28,-283092.0,-2.76,1592551863,2.49,-,-,-
3.92,0.77,600281,太化股份,254149.0,0.0,0.0,254149.0,3.67,113319.0,1.64,-367469.0,-5.3,1592552392,3.67,-,-,-
13.02,0.15,603080,新疆火炬,253663.0,0.0,0.0,253663.0,2.24,391057.0,3.46,-644721.0,-5.7,1592552392,2.24,-,-,-
20.25,0.95,300550,和仁科技,249175.0,-40540.0,-0.24,289715.0,1.72,-399208.0,-2.37,150034.0,0.89,1592551863,1.48,-,-,-
5.89,1.55,002207,ST准油,245683.0,0.0,0.0,245683.0,1.55,1187590.0,7.48,-1433274.0,-9.03,1592551863,1.55,-,-,-
4.13,0.24,300283,温州宏丰,243377.0,0.0,0.0,243377.0,3.8,203907.0,3.18,-447284.0,-6.98,1592551863,3.8,-,-,-
64.49,0.75,300616,尚品宅配,243209.0,0.0,0.0,243209.0,1.2,-3132362.0,-15.5,2889154.0,14.29,1592551863,1.2,-,-,-
13.36,0.0,603915,国茂股份,242312.0,-1232255.0,-2.3,1474567.0,2.76,391184.0,0.73,-633495.0,-1.18,1592552404,0.45,-,-,-
25.28,10.01,300842,帝科股份,241145.0,241145.0,87.2,0.0,0.0,0.0,0.0,-241145.0,-87.2,1592551863,87.2,-,-,-
13.35,0.38,600372,中航电子,233163.0,0.0,0.0,233163.0,0.39,-4081823.0,-6.88,3848661.0,6.49,1592552379,0.39,-,-,-
25.15,2.03,002957,科瑞技术,230503.0,-1211425.0,-1.64,1441928.0,1.96,4115734.0,5.59,-4346238.0,-5.9,1592551863,0.31,-,-,-
2.51,0.0,002554,惠博普,229873.0,0.0,0.0,229873.0,2.29,-504173.0,-5.02,274299.0,2.73,1592551863,2.29,-,-,-
104.78,3.75,300725,药石科技,228245.0,3882557.0,1.11,-3654312.0,-1.04,2343858.0,0.67,-2572105.0,-0.73,1592551863,0.07,-,-,-
7.71,-0.39,300096,易联众,220955.0,-1885647.0,-5.0,2106602.0,5.59,1746976.0,4.63,-1967931.0,-5.22,1592551863,0.59,-,-,-
8.18,0.12,603861,白云电器,215397.0,0.0,0.0,215397.0,3.47,-390747.0,-6.3,175350.0,2.83,1592552385,3.47,-,-,-
3.77,0.27,300094,国联水产,214370.0,1093308.0,4.62,-878938.0,-3.72,-1120730.0,-4.74,906360.0,3.83,1592551863,0.91,-,-,-
4.78,-0.62,000608,阳光股份,213558.0,0.0,0.0,213558.0,2.36,-539741.0,-5.96,326184.0,3.6,1592551863,2.36,-,-,-
7.23,-1.63,002678,珠江钢琴,210054.0,0.0,0.0,210054.0,2.1,-1216689.0,-12.18,1006635.0,10.08,1592551863,2.1,-,-,-
7.78,0.0,002591,恒大高新,209247.0,55586.0,0.11,153661.0,0.31,-2801796.0,-5.66,2592548.0,5.24,1592551863,0.42,-,-,-
11.19,-0.44,300542,新晨科技,208580.0,0.0,0.0,208580.0,1.01,-1005868.0,-4.86,797288.0,3.85,1592551863,1.01,-,-,-
4.42,0.23,002165,红 宝 丽,206914.0,0.0,0.0,206914.0,0.99,246113.0,1.18,-453026.0,-2.17,1592551863,0.99,-,-,-
30.57,0.56,300483,沃施股份,206900.0,0.0,0.0,206900.0,0.93,-416984.0,-1.87,210085.0,0.94,1592551863,0.93,-,-,-
3.36,-0.59,002314,南山控股,204951.0,-1694187.0,-2.51,1899138.0,2.81,-794146.0,-1.18,589195.0,0.87,1592551863,0.3,-,-,-
5.27,0.57,300153,科泰电源,203439.0,-139650.0,-1.55,343089.0,3.8,109417.0,1.21,-312856.0,-3.46,1592551863,2.25,-,-,-
3.52,0.0,600269,赣粤高速,202169.0,-2824.0,-0.02,204993.0,1.11,576995.0,3.14,-779164.0,-4.24,1592552383,1.1,-,-,-
2.83,0.0,601218,吉鑫科技,199570.0,0.0,0.0,199570.0,0.86,1618563.0,6.98,-1818133.0,-7.84,1592552385,0.86,-,-,-
13.24,0.0,300250,初灵信息,199115.0,1302026.0,2.6,-1102911.0,-2.2,-1012231.0,-2.02,813115.0,1.62,1592551863,0.4,-,-,-
6.84,-0.44,002774,快意电梯,198916.0,0.0,0.0,198916.0,2.78,-1085284.0,-15.19,886368.0,12.4,1592551863,2.78,-,-,-
1.82,-5.21,002447,*ST晨鑫,196929.0,-4883684.0,-4.33,5080613.0,4.51,-3972553.0,-3.53,3775623.0,3.35,1592551863,0.17,-,-,-
53.01,0.02,002913,奥士康,195888.0,-66025.0,-0.06,261913.0,0.23,6759610.0,5.97,-6955498.0,-6.14,1592551863,0.17,-,-,-
19.12,0.47,300652,雷迪克,192578.0,0.0,0.0,192578.0,1.78,449985.0,4.15,-642563.0,-5.93,1592551863,1.78,-,-,-
11.23,0.0,000156,华数传媒,192151.0,-4135247.0,-2.85,4327398.0,2.98,3075516.0,2.12,-3267668.0,-2.25,1592551863,0.13,-,-,-
12.23,0.25,600818,中路股份,191421.0,0.0,0.0,191421.0,0.42,-640282.0,-1.4,448860.0,0.98,1592552392,0.42,-,-,-
5.57,0.18,002872,*ST天圣,191302.0,0.0,0.0,191302.0,2.09,-661781.0,-7.24,470478.0,5.15,1592551863,2.09,-,-,-
6.24,0.32,601019,山东出版,191145.0,0.0,0.0,191145.0,0.55,-4950920.0,-14.16,4759775.0,13.61,1592552397,0.55,-,-,-
8.94,-0.11,300532,今天国际,190567.0,90496.0,0.32,100071.0,0.35,395756.0,1.38,-586323.0,-2.04,1592551863,0.66,-,-,-
13.57,0.07,300732,设研院,189517.0,0.0,0.0,189517.0,1.37,-818239.0,-5.91,628721.0,4.54,1592551863,1.37,-,-,-
3.51,-0.57,002593,日上集团,188937.0,831928.0,5.22,-642991.0,-4.03,-1530584.0,-9.6,1341644.0,8.41,1592551863,1.18,-,-,-
4.74,0.64,600561,江西长运,188149.0,0.0,0.0,188149.0,1.71,-212750.0,-1.93,24601.0,0.22,1592552397,1.71,-,-,-
33.23,0.0,300684,中石科技,186296.0,0.0,0.0,186296.0,0.14,-2127464.0,-1.64,1941169.0,1.5,1592551863,0.14,-,-,-
5.13,0.0,002533,金杯电工,178211.0,0.0,0.0,178211.0,1.21,313096.0,2.13,-491308.0,-3.35,1592551863,1.21,-,-,-
12.37,1.73,002805,丰元股份,174339.0,0.0,0.0,174339.0,0.31,1604712.0,2.88,-1779050.0,-3.19,1592551863,0.31,-,-,-
3.52,-1.68,000949,新乡化纤,174333.0,0.0,0.0,174333.0,0.44,-1369851.0,-3.44,1195518.0,3.01,1592551863,0.44,-,-,-
14.96,-0.13,300488,恒锋工具,171927.0,0.0,0.0,171927.0,1.27,-1703089.0,-12.55,1531161.0,11.29,1592551863,1.27,-,-,-
3.67,0.27,600212,*ST江泉,170463.0,-709852.0,-4.08,880315.0,5.06,814376.0,4.68,-984840.0,-5.66,1592552400,0.98,-,-,-
2.56,0.79,601618,中国中冶,169726.0,9475352.0,8.56,-9305626.0,-8.41,-2236957.0,-2.02,2067230.0,1.87,1592552377,0.15,-,-,-
10.41,1.07,603577,汇金通,169203.0,-1226293.0,-2.35,1395496.0,2.68,225529.0,0.43,-394732.0,-0.76,1592552401,0.32,-,-,-
11.99,0.25,300491,通合科技,168959.0,0.0,0.0,168959.0,1.11,-563155.0,-3.69,394196.0,2.59,1592551863,1.11,-,-,-
10.11,-0.79,002289,ST宇顺,156679.0,0.0,0.0,156679.0,1.99,-282445.0,-3.59,125766.0,1.6,1592551863,1.99,-,-,-
3.01,-1.63,002354,*ST天娱,156021.0,0.0,0.0,156021.0,1.55,6025.0,0.06,-162046.0,-1.61,1592551863,1.55,-,-,-
8.96,-0.67,002394,联发股份,150808.0,-50624.0,-0.27,201432.0,1.09,-830393.0,-4.48,679585.0,3.66,1592551863,0.81,-,-,-
6.85,-1.15,300528,幸福蓝海,150326.0,2194450.0,8.53,-2044124.0,-7.95,-1824752.0,-7.09,1674425.0,6.51,1592551863,0.58,-,-,-
4.02,1.77,002701,奥瑞金,145698.0,10484896.0,13.63,-10339198.0,-13.44,1152201.0,1.5,-1297898.0,-1.69,1592551863,0.19,-,-,-
11.75,0.17,000503,国新健康,145559.0,1083585.0,1.12,-938026.0,-0.97,371888.0,0.39,-517447.0,-0.54,1592551863,0.15,-,-,-
6.28,0.16,600284,浦东建设,144783.0,0.0,0.0,144783.0,0.48,-405838.0,-1.35,261057.0,0.87,1592552400,0.48,-,-,-
36.08,1.38,603187,海容冷链,143521.0,-641834.0,-0.52,785355.0,0.64,-4609956.0,-3.75,4466436.0,3.64,1592552385,0.12,-,-,-
1.43,-2.72,002052,*ST同洲,143506.0,28411.0,0.15,115095.0,0.62,-881413.0,-4.78,737907.0,4.0,1592551863,0.78,-,-,-
5.57,1.64,600769,祥龙电业,139646.0,0.0,0.0,139646.0,1.25,319323.0,2.85,-458969.0,-4.1,1592552389,1.25,-,-,-
3.49,0.29,600386,北巴传媒,139017.0,0.0,0.0,139017.0,0.84,-436975.0,-2.63,297959.0,1.8,1592552377,0.84,-,-,-
9.98,-0.3,600377,宁沪高速,127369.0,575575.0,1.5,-448206.0,-1.17,-4812568.0,-12.57,4685198.0,12.23,1592552379,0.33,-,-,-
6.05,0.33,002339,积成电子,126424.0,752121.0,4.83,-625697.0,-4.02,119262.0,0.77,-245687.0,-1.58,1592551863,0.81,-,-,-
13.71,-0.8,002817,黄山胶囊,122428.0,395594.0,1.17,-273166.0,-0.8,-3472005.0,-10.23,3349577.0,9.87,1592551863,0.36,-,-,-
2.72,0.0,600470,*ST六化,121581.0,0.0,0.0,121581.0,1.61,283734.0,3.77,-405316.0,-5.38,1592552403,1.61,-,-,-
17.4,-1.14,002058,威 尔 泰,120932.0,0.0,0.0,120932.0,0.65,-771523.0,-4.13,650590.0,3.48,1592551863,0.65,-,-,-
4.28,0.23,603169,兰石重装,119833.0,-9821.0,-0.07,129654.0,0.92,-86483.0,-0.61,-33351.0,-0.24,1592552388,0.85,-,-,-
5.13,0.39,002448,中原内配,118008.0,0.0,0.0,118008.0,0.33,-68817.0,-0.19,-49190.0,-0.14,1592551863,0.33,-,-,-
3.98,0.76,600531,豫光金铅,113432.0,0.0,0.0,113432.0,0.42,-337179.0,-1.24,223746.0,0.82,1592552392,0.42,-,-,-
24.69,-0.8,603507,振江股份,111667.0,-286636.0,-2.08,398303.0,2.89,206203.0,1.49,-317869.0,-2.3,1592552376,0.81,-,-,-
4.97,0.2,002691,冀凯股份,108746.0,0.0,0.0,108746.0,1.44,-802588.0,-10.59,693842.0,9.16,1592551863,1.44,-,-,-
5.04,0.4,300061,旗天科技,107417.0,0.0,0.0,107417.0,0.75,350559.0,2.43,-457975.0,-3.18,1592551863,0.75,-,-,-
11.15,-0.89,300314,戴维医疗,106906.0,0.0,0.0,106906.0,0.28,-2895675.0,-7.52,2788769.0,7.24,1592551863,0.28,-,-,-
6.58,0.3,002759,天际股份,105599.0,0.0,0.0,105599.0,0.91,565119.0,4.87,-670718.0,-5.79,1592551863,0.91,-,-,-
25.93,1.29,600694,大商股份,101450.0,13000.0,0.02,88450.0,0.13,-244921.0,-0.36,143470.0,0.21,1592552400,0.15,-,-,-
6.32,0.64,002724,海洋王,89753.0,184603.0,1.12,-94850.0,-0.57,-189749.0,-1.15,99995.0,0.61,1592551863,0.54,-,-,-
4.22,0.48,600202,哈空调,89625.0,0.0,0.0,89625.0,1.24,-498397.0,-6.92,408773.0,5.67,1592552385,1.24,-,-,-
13.38,0.07,603519,立霸股份,84445.0,0.0,0.0,84445.0,0.5,-642260.0,-3.78,557815.0,3.28,1592552379,0.5,-,-,-
10.29,-1.15,000014,沙河股份,83419.0,0.0,0.0,83419.0,0.15,-3118744.0,-5.73,3035325.0,5.58,1592551863,0.15,-,-,-
4.87,0.21,000410,*ST沈机,78596.0,0.0,0.0,78596.0,0.75,-446808.0,-4.27,368213.0,3.52,1592551863,0.75,-,-,-
13.34,0.98,600933,爱柯迪,78555.0,0.0,0.0,78555.0,0.14,562355.0,1.01,-640910.0,-1.15,1592552383,0.14,-,-,-
4.0,0.5,300164,通源石油,75983.0,0.0,0.0,75983.0,0.47,-1105745.0,-6.81,1029762.0,6.34,1592551863,0.47,-,-,-
14.28,0.28,002657,中科金财,74563.0,-2889316.0,-3.84,2963879.0,3.93,1776596.0,2.36,-1851159.0,-2.46,1592551863,0.1,-,-,-
3.08,-0.32,600979,广安爱众,66312.0,0.0,0.0,66312.0,1.07,238187.0,3.84,-304500.0,-4.9,1592552385,1.07,-,-,-
14.7,-1.28,603385,惠达卫浴,65633.0,-1526955.0,-1.66,1592588.0,1.73,2299935.0,2.5,-2365568.0,-2.57,1592552393,0.07,-,-,-
1.43,1.42,000585,*ST东电,65130.0,0.0,0.0,65130.0,1.46,217600.0,4.87,-282731.0,-6.33,1592551863,1.46,-,-,-
16.37,-0.18,603992,松霖科技,60698.0,0.0,0.0,60698.0,0.39,-1479673.0,-9.59,1418975.0,9.2,1592552397,0.39,-,-,-
6.19,0.98,000524,岭南控股,58078.0,0.0,0.0,58078.0,0.6,530346.0,5.49,-588424.0,-6.09,1592551863,0.6,-,-,-
4.96,0.0,002290,*ST中科,57278.0,119306.0,1.39,-62028.0,-0.72,-1567936.0,-18.24,1510658.0,17.58,1592551863,0.67,-,-,-
